latitude	longitude	city	state
33.513705	-84.240406	Stockbridge	Georgia
33.514524	-117.160141	Temecula	California
33.514665	-112.044756	Phoenix	Arizona
33.515134	-84.201403		Georgia
33.51521	-112.112133	Phoenix	Arizona
33.515385	-86.789959	Birmingham	Alabama
33.515697	-86.824579	Birmingham	Alabama
33.51572	-86.799986	Birmingham	Alabama
33.515759	-117.149574	Temecula	California
33.515892	-80.873191	Orangeburg	South Carolina
33.517073	-111.987913	Phoenix	Arizona
33.51797	-80.863431	Orangeburg	South Carolina
33.518254	-80.876806	Orangeburg	South Carolina
33.518265	-84.616669	Palmetto	Georgia
33.518361	-117.149952	Temecula	California
33.518845	-81.856079	Aiken County	South Carolina
33.519996	-81.721843	Aiken	South Carolina
33.520425	-86.829121	Birmingham	Alabama
33.520878	-84.249986	Stockbridge	Georgia
33.521028	-84.225616	Stockbridge	Georgia
33.521071	-84.580884	Fairburn	Georgia
33.521405	-117.160624	Temecula	California
33.521512	-112.164513	Glendale	Arizona
33.521757	-112.315385		Arizona
33.522123	-84.256368	Stockbridge	Georgia
33.522212	-82.082322		Georgia
33.522389	-86.799386	Birmingham	Alabama
33.522397	-84.152472		Georgia
33.522419	-117.165396	Temecula	California
33.522662	-86.9322	McDonald Chapel	Alabama
33.523847	-112.113623	Phoenix	Arizona
33.52384	-80.85405		South Carolina
33.523936	-84.458096		Georgia
33.52434	-117.15108	Temecula	California
33.524424	-86.283647	Pell City	Alabama
33.524642	-112.093306	Phoenix	Arizona
33.52475	-86.89235	Birmingham	Alabama
33.52561	-117.15137	Temecula	California
33.52583	-117.15136	Temecula	California
33.52648	-117.153287	Temecula	California
33.527023	-86.804813	Birmingham	Alabama
33.527135	-117.153987	Temecula	California
33.527314	-81.765473	Aiken	South Carolina
33.527358	-86.757428	Birmingham	Alabama
33.527592	-84.362742	Jonesboro	Georgia
33.527653	-84.353084	Jonesboro	Georgia
33.52837	-101.839114	Lubbock	Texas
33.528537	-84.32216		Georgia
33.52877	-101.888711	Lubbock	Texas
33.528907	-80.840934		South Carolina
33.529256	-80.899365		South Carolina
33.530007	-117.168396	Murrieta	California
33.530143	-86.800629	Birmingham	Alabama
33.530696	-84.250453		Georgia
33.53143	-112.26105	Glendale	Arizona
33.531572	-86.996712	Birmingham	Alabama
33.53179	-112.26114	Glendale	Arizona
33.532574	-112.082466	Phoenix	Arizona
33.532623	-82.123209		Georgia
33.533142	-84.454095		Georgia
33.533169	-82.134855		Georgia
33.533884	-84.262207	Stockbridge	Georgia
33.53534	-112.268903	Glendale	Arizona
33.535706	-82.157127		Georgia
33.535995	-117.170543	Temecula	California
33.536183	-112.056969	Phoenix	Arizona
33.536687	-81.721912	Aiken County	South Carolina
33.537606	-112.244682	Glendale	Arizona
33.537769	-84.215904	Stockbridge	Georgia
33.538472	-112.228699	Glendale	Arizona
33.538856	-84.409672		Georgia
33.539178	-112.099572	Phoenix	Arizona
33.539538	-113.168979		Arizona
33.539691	-82.143191		Georgia
33.540011	-112.269153	Peoria	Arizona
33.541086	-80.809426		South Carolina
33.54116	-81.809628	Aiken County	South Carolina
33.541618	-81.671613	Aiken County	South Carolina
33.541788	-84.238547	Stockbridge	Georgia
33.54192	-84.269643	Stockbridge	Georgia
33.542581	-101.906853	Lubbock	Texas
33.542908	-117.785690	Laguna Beach	California
33.54359	-81.979607	North Augusta	South Carolina
33.543963	-81.740989	Aiken County	South Carolina
33.545242	-84.226338	Stockbridge	Georgia
33.545247	-84.195948		Georgia
33.545428	-84.436341		Georgia
33.546519	-84.422246		Georgia
33.54671	-101.853266	Lubbock	Texas
33.546882	-84.457918		Georgia
33.547773	-86.819226	Birmingham	Alabama
33.547789	-86.906572	Birmingham	Alabama
33.547925	-84.374711		Georgia
33.548386	-112.196917	Glendale	Arizona
33.54839	-84.535021	Union City	Georgia
33.548649	-84.449081		Georgia
33.549111	-84.274731	Stockbridge	Georgia
33.549315	-85.077958	Carrollton	Georgia
33.549322	-112.16383	Glendale	Arizona
33.549409	-84.422421		Georgia
33.549544	-84.28725		Georgia
33.549958	-112.230244	Glendale	Arizona
33.550177	-84.402363	Riverdale	Georgia
33.550401	-84.288697		Georgia
33.550519	-112.160578	Glendale	Arizona
33.550596	-112.122007	Phoenix	Arizona
33.551032	-84.566918	Fairburn	Georgia
33.551313	-80.82382		South Carolina
33.55156	-84.293691	Stockbridge	Georgia
33.551659	-84.563961	Fairburn	Georgia
33.552347	-101.916788	Lubbock	Texas
33.552375	-112.138215	Phoenix	Arizona
33.55261	-86.789188	Birmingham	Alabama
33.552824	-84.268743		Georgia
33.553722	-117.216318	Murrieta	California
33.554372	-84.492523	Fairburn	Georgia
33.554475	-112.119625	Phoenix	Arizona
33.554792	-86.918096	Forestdale	Alabama
33.554952	-111.900207	Scottsdale	Arizona
33.555454	-84.436997		Georgia
33.555476	-84.43695		Georgia
33.555713	-112.165335	Glendale	Arizona
33.555755	-112.165343	Glendale	Arizona
33.555807	-112.165459	Glendale	Arizona
33.555829	-112.165347	Glendale	Arizona
33.555831	-112.165316	Glendale	Arizona
33.555837	-112.165364	Glendale	Arizona
33.555841	-112.165323	Glendale	Arizona
33.555861	-112.165337	Glendale	Arizona
33.55587	-112.165357	Glendale	Arizona
33.555876	-112.165256	Glendale	Arizona
33.555878	-112.165274	Glendale	Arizona
33.555887	-112.15891	Glendale	Arizona
33.555893	-112.165316	Glendale	Arizona
33.555893	-112.165429	Glendale	Arizona
33.555895	-112.165291	Glendale	Arizona
33.555895	-112.165338	Glendale	Arizona
33.555904	-112.165329	Glendale	Arizona
33.555907	-112.165323	Glendale	Arizona
33.55591	-112.165313	Glendale	Arizona
33.555924	-112.165384	Glendale	Arizona
33.555927	-112.165353	Glendale	Arizona
33.555934	-112.165356	Glendale	Arizona
33.555937	-112.165301	Glendale	Arizona
33.555939	-81.774156	Aiken	South Carolina
33.555941	-112.16534	Glendale	Arizona
33.555946	-112.165358	Glendale	Arizona
33.555947	-112.165325	Glendale	Arizona
33.555949	-112.165288	Glendale	Arizona
33.555955	-112.165215	Glendale	Arizona
33.556054	-84.490681		Georgia
33.556497	-84.305748		Georgia
33.556601	-112.098931	Phoenix	Arizona
33.557107	-84.486051	Riverdale	Georgia
33.557191	-117.179312	Murrieta	California
33.557217	-117.176788	Murrieta	California
33.557241	-117.179358	Murrieta	California
33.557288	-117.179342	Murrieta	California
33.557317	-117.17934	Murrieta	California
33.557343	-117.179436	Murrieta	California
33.557475	-117.198501	Murrieta	California
33.557839	-112.265787	Peoria	Arizona
33.557887	-93.862555		Arkansas
33.557914	-85.080391	Carrollton	Georgia
33.558037	-85.076521	Carrollton	Georgia
33.558155	-84.336151		Georgia
33.558938	-84.465819	Riverdale	Georgia
33.55913	-117.197794	Murrieta	California
33.559136	-84.410068	Riverdale	Georgia
33.559509	-86.829989	Birmingham	Alabama
33.559724	-84.29693		Georgia
33.559761	-112.036112	Phoenix	Arizona
33.560128	-84.547611	Union City	Georgia
33.560142	-84.312794		Georgia
33.560535	-84.413615	Riverdale	Georgia
33.561226	-84.498627	Fairburn	Georgia
33.561523	-112.139288	Phoenix	Arizona
33.561688	-84.522522	Union City	Georgia
33.561966	-84.315949		Georgia
33.562053	-81.75144	Aiken	South Carolina
33.562126	-81.775	Aiken	South Carolina
33.562162	-117.224288	Murrieta	California
33.562252	-84.217045		Georgia
33.562376	-86.824398	Birmingham	Alabama
33.562537	-117.179393	Murrieta	California
33.562602	-117.179452	Murrieta	California
33.563057	-84.259835		Georgia
33.563101	-84.410215	Riverdale	Georgia
33.563269	-85.073635	Carrollton	Georgia
33.563279	-85.073613	Carrollton	Georgia
33.563605	-84.407775	Riverdale	Georgia
33.564303	-112.115813	Phoenix	Arizona
33.564438	-84.315		Georgia
33.564461	-84.368209		Georgia
33.564947	-117.206216	Murrieta	California
33.565485	-84.442741		Georgia
33.565624	-84.371122		Georgia
33.565722	-84.5364	Union City	Georgia
33.566184	-81.715679	Aiken	South Carolina
33.567457	-84.303123		Georgia
33.567824	-85.078485	Carrollton	Georgia
33.567836	-84.27494		Georgia
33.568214	-84.390787		Georgia
33.568268	-84.416282	Riverdale	Georgia
33.56871	-85.096509	Carrollton	Georgia
33.56905	-112.185804	Glendale	Arizona
33.569178	-112.185683	Glendale	Arizona
33.569276	-85.042683	Carrollton	Georgia
33.569858	-84.327859	Morrow	Georgia
33.569913	-84.521569	Union City	Georgia
33.569918	-84.2169		Georgia
33.570198	-81.781519	Aiken	South Carolina
33.570247	-84.330409	Morrow	Georgia
33.570263	-84.410353	Riverdale	Georgia
33.570382	-84.535086	Union City	Georgia
33.570528	-84.458788	Riverdale	Georgia
33.570823	-84.27142		Georgia
33.571433	-117.17553	Murrieta	California
33.571574	-84.38735		Georgia
33.571731	-84.409121	Riverdale	Georgia
33.571842	-84.350981	Morrow	Georgia
33.572195	-84.527766	Union City	Georgia
33.57228	-117.215661	Murrieta	California
33.572679	-84.326365	Morrow	Georgia
33.572993	-84.336319	Morrow	Georgia
33.573368	-84.331675	Morrow	Georgia
33.574285	-112.257587	Peoria	Arizona
33.574832	-112.257372	Peoria	Arizona
33.575540	-83.872400	Covington	Georgia
33.57585	-101.838605	Lubbock	Texas
33.576007	-81.759434	Aiken County	South Carolina
33.576279	-86.476703	Moody	Alabama
33.57634	-84.468272	Atlanta	Georgia
33.576367	-84.407052	Riverdale	Georgia
33.5763	-84.567854	Union City	Georgia
33.576442	-84.523188	Union City	Georgia
33.577011	-84.349691	Morrow	Georgia
33.577307	-84.344798	Morrow	Georgia
33.577324	-81.777282	Aiken County	South Carolina
33.577370	-117.837051	Newport Beach	California
33.577407	-85.081938	Carrollton	Georgia
33.577727	-85.082037	Carrollton	Georgia
33.577964	-84.352494	Morrow	Georgia
33.577972	-84.565506	Union City	Georgia
33.578043	-84.519516	Union City	Georgia
33.578483	-85.097327	Carrollton	Georgia
33.578866	-84.484444	Atlanta	Georgia
33.578884	-83.982553		Georgia
33.579224	-112.239452	Peoria	Arizona
33.579283	-84.476123	Atlanta	Georgia
33.579413	-84.57931	Fairburn	Georgia
33.579694	-85.096368	Carrollton	Georgia
33.579702	-85.096356	Carrollton	Georgia
33.579987	-84.457668	Riverdale	Georgia
33.580193	-84.513389	Union City	Georgia
33.580211	-83.947791		Georgia
33.580862	-86.956455	Adamsville	Alabama
33.581084	-84.367778	Forest Park	Georgia
33.581675	-111.944088	Paradise Valley	Arizona
33.581875	-84.369577		Georgia
33.581888	-84.497843	Atlanta	Georgia
33.581904	-84.366094		Georgia
33.581995	-84.271441		Georgia
33.582122	-84.150649		Georgia
33.582157	-101.874846	Lubbock	Texas
33.5822	-84.33837	Morrow	Georgia
33.582489	-117.231609	Murrieta	California
33.582559	-84.51619	Union City	Georgia
33.582628	-112.119152	Phoenix	Arizona
33.58279	-84.52512		Georgia
33.582924	-85.104513		Georgia
33.583179	-84.374781		Georgia
33.583282	-84.370598		Georgia
33.583584	-84.525475		Georgia
33.584122	-112.052971	Phoenix	Arizona
33.584164	-84.282977		Georgia
33.584647	-112.252457	Peoria	Arizona
33.584724	-112.187463	Glendale	Arizona
33.585074	-112.15229	Phoenix	Arizona
33.585385	-117.181009	Murrieta	California
33.586026	-84.51073	Union City	Georgia
33.586344	-112.009925	Phoenix	Arizona
33.586728	-84.382646		Georgia
33.587305	-85.095205	Carrollton	Georgia
33.587981	-85.079023	Carrollton	Georgia
33.58799	-84.33807	Morrow	Georgia
33.588633	-101.840885	Lubbock	Texas
33.589067	-112.175813	Glendale	Arizona
33.589327	-112.104772	Phoenix	Arizona
33.589811	-112.186303	Glendale	Arizona
33.589842	-101.887484	Lubbock	Texas
33.590032	-80.366881	Summerton	South Carolina
33.590314	-85.078328	Carrollton	Georgia
33.590382	-84.439625		Georgia
33.590837	-84.544738	Union City	Georgia
33.591051	-85.044089	Carrollton	Georgia
33.591244	-101.87147	Lubbock	Texas
33.591252	-84.030906		Georgia
33.591268	-86.11486	Lincoln	Alabama
33.591599	-112.261024	Peoria	Arizona
33.591859	-112.218985	Peoria	Arizona
33.591898	-101.858706	Lubbock	Texas
33.59194	-84.41002		Georgia
33.591955	-84.325917	Morrow	Georgia
33.591989	-80.99088		South Carolina
33.592213	-112.218334	Peoria	Arizona
33.592411	-84.32339		Georgia
33.592473	-112.165139	Glendale	Arizona
33.592475	-101.870134	Lubbock	Texas
33.592812	-85.872385	Oxford	Alabama
33.592823	-84.44146		Georgia
33.592926	-84.441363		Georgia
33.593114	-101.934184	Lubbock	Texas
33.593384	-111.888833	Scottsdale	Arizona
33.59356	-81.873509	North Augusta	South Carolina
33.593756	-86.129824	Lincoln	Alabama
33.593926	-84.389278		Georgia
33.593977	-84.337403	Morrow	Georgia
33.594033	-84.281504		Georgia
33.594168	-86.694878	Birmingham	Alabama
33.594923	-84.417556		Georgia
33.59512	-84.391013		Georgia
33.595184	-83.858625	Covington	Georgia
33.595226	-112.271154	Sun City CDP	Arizona
33.595359	-117.208521	Murrieta	California
33.596248	-86.691945	Birmingham	Alabama
33.59628	-83.978416		Georgia
33.596296	-101.915593	Lubbock	Texas
33.596531	-85.107012	Carrollton	Georgia
33.596539	-84.443134		Georgia
33.596843	-112.26682	Sun City CDP	Arizona
33.597021	-86.374068		Alabama
33.597462	-84.469302	Atlanta	Georgia
33.597741	-117.229042	Wildomar	California
33.59824	-84.33374	Lake City	Georgia
33.598265	-117.247184	Wildomar	California
33.59826	-84.33366	Lake City	Georgia
33.59827	-84.33361	Lake City	Georgia
33.59827	-84.33362	Lake City	Georgia
33.59827	-84.33367	Lake City	Georgia
33.59828	-84.33369	Lake City	Georgia
33.59828	-84.3337	Lake City	Georgia
33.59828	-84.33374	Lake City	Georgia
33.59829	-84.33364	Lake City	Georgia
33.59829	-84.33365	Lake City	Georgia
33.59829	-84.33367	Lake City	Georgia
33.59829	-84.33368	Lake City	Georgia
33.59829	-84.33375	Lake City	Georgia
33.59832	-84.33368	Lake City	Georgia
33.59833	-84.33368	Lake City	Georgia
33.59833	-84.33371	Lake City	Georgia
33.59834	-84.33366	Lake City	Georgia
33.59834	-84.33369	Lake City	Georgia
33.59834	-84.33371	Lake City	Georgia
33.59834	-84.33375	Lake City	Georgia
33.59835	-84.33368	Lake City	Georgia
33.59835	-84.33369	Lake City	Georgia
33.59835	-84.33371	Lake City	Georgia
33.59837	-84.33371	Lake City	Georgia
33.5983	-84.33367	Lake City	Georgia
33.598436	-86.695108	Birmingham	Alabama
33.598863	-112.039483	Phoenix	Arizona
33.598892	-84.468877	Atlanta	Georgia
33.598909	-86.128229	Lincoln	Alabama
33.599276	-84.491913	Union City	Georgia
33.599874	-81.6813	Aiken County	South Carolina
33.600346	-84.246689		Georgia
33.60044	-84.517427	Atlanta	Georgia
33.600449	-117.174251	Murrieta	California
33.600894	-111.642809		Arizona
33.60101	-117.10102		California
33.60135	-81.864854	North Augusta	South Carolina
33.601578	-112.142809	Phoenix	Arizona
33.601923	-83.969067		Georgia
33.602328	-80.856988		South Carolina
33.602367	-111.866638	Scottsdale	Arizona
33.602543	-117.119796	Murrieta	California
33.60274	-117.253143	Wildomar	California
33.603118	-84.625935	Union City	Georgia
33.603363	-85.008026		Georgia
33.603717	-84.102583		Georgia
33.604506	-86.246828	Pell City	Alabama
33.604577	-112.057295	Phoenix	Arizona
33.605006	-85.041677	Carrollton	Georgia
33.605079	-84.37043	Forest Park	Georgia
33.605225	-84.484503		Georgia
33.605392	-86.076523	Lincoln	Alabama
33.60606	-112.06581	Phoenix	Arizona
33.606389	-112.113181	Phoenix	Arizona
33.606802	-112.11907	Phoenix	Arizona
33.606986	-101.817225	Lubbock	Texas
33.607357	-86.112892	Lincoln	Alabama
33.607379	-84.296324		Georgia
33.607472	-84.341538	Lake City	Georgia
33.607571	-85.093965	Carrollton	Georgia
33.608073	-84.470268	Atlanta	Georgia
33.60933	-112.053614	Phoenix	Arizona
33.609497	-84.601072	Fairburn	Georgia
33.609516	-112.382298	Surprise	Arizona
33.609671	-80.863737		South Carolina
33.60969	-84.601114	Fairburn	Georgia
33.609881	-83.998158		Georgia
33.609908	-111.720219	Fountain Hills	Arizona
33.609916	-85.79183	Oxford	Alabama
33.610357	-86.718744	Birmingham	Alabama
33.610468	-86.7466		Alabama
33.611033	-86.662165	Birmingham	Alabama
33.611068	-84.396231		Georgia
33.611086	-84.587354	Union City	Georgia
33.611665	-86.685798	Birmingham	Alabama
33.61179	-101.900836	Lubbock	Texas
33.612429	-101.870879	Lubbock	Texas
33.612665	-85.010012		Georgia
33.612738	-85.093252	Carrollton	Georgia
33.612753	-84.241886		Georgia
33.612839	-84.443066		Georgia
33.61301	-84.30565		Georgia
33.61327	-83.910671		Georgia
33.61418	-83.99794		Georgia
33.614208	-84.072268		Georgia
33.614263	-84.607654	Union City	Georgia
33.614423	-84.438201		Georgia
33.61447	-84.401687		Georgia
33.61464	-86.641535	Trussville	Alabama
33.614783	-84.472405	Atlanta	Georgia
33.614958	-83.999779		Georgia
33.615064	-83.97485		Georgia
33.61512	-112.244552	Peoria	Arizona
33.615227	-84.322089		Georgia
33.615478	-112.182959	Glendale	Arizona
33.615536	-101.866947	Lubbock	Texas
33.615591	-84.468852	College Park	Georgia
33.615622	-84.472569	Atlanta	Georgia
33.616356	-84.019287		Georgia
33.617488	-84.479842		Georgia
33.618596	-84.450067	College Park	Georgia
33.619374	-83.978495		Georgia
33.619699	-84.445931	Atlanta	Georgia
33.619889	-84.632225	Fairburn	Georgia
33.620102	-84.365076	Forest Park	Georgia
33.620826	-101.921021	Lubbock	Texas
33.621123	-83.931947		Georgia
33.621175	-86.693696	Center Point	Alabama
33.621490	-84.615540		Georgia
33.622142	-117.698613	Lake Forest	California
33.622565	-112.090669	Phoenix	Arizona
33.62321	-84.466822	College Park	Georgia
33.623419	-83.941658		Georgia
33.623645	-84.358199	Forest Park	Georgia
33.624026	-84.117063		Georgia
33.624301	-85.094868		Georgia
33.624397	-83.938317		Georgia
33.624409	-112.239866	Peoria	Arizona
33.625199	-117.646515	Mission Viejo	California
33.625222	-84.012576		Georgia
33.625734	-84.484403	College Park	Georgia
33.625908	-84.989569		Georgia
33.62598	-111.890531	Scottsdale	Arizona
33.626194	-84.319518	Forest Park	Georgia
33.626341	-84.351713	Forest Park	Georgia
33.62646	-83.97648		Georgia
33.626788	-84.355737	Forest Park	Georgia
33.627496	-112.220513	Peoria	Arizona
33.627826	-84.464935	College Park	Georgia
33.628925	-111.923945	Scottsdale	Arizona
33.630508	-117.918472	Costa Mesa	California
33.630688	-86.681716	Center Point	Alabama
33.631028	-84.536157	Union City	Georgia
33.631106	-84.536771	Atlanta	Georgia
33.631645	-111.860622	Scottsdale	Arizona
33.632234	-83.975318		Georgia
33.632265	-112.028679	Phoenix	Arizona
33.632929	-84.407842		Georgia
33.633584	-117.293318	Lake Elsinore	California
33.634053	-112.237538	Peoria	Arizona
33.634177	-84.399671		Georgia
33.634322	-84.383721	Forest Park	Georgia
33.634392	-84.436583	Atlanta	Georgia
33.635023	-84.843032		Georgia
33.635212	-111.940765	Scottsdale	Arizona
33.635423	-84.523456		Georgia
33.635532	-84.405286	Atlanta	Georgia
33.635547	-84.008255		Georgia
33.635756	-84.410594		Georgia
33.635818	-84.45217	College Park	Georgia
33.635864	-84.452562	College Park	Georgia
33.6359	-112.23296	Peoria	Arizona
33.63592	-112.179852	Glendale	Arizona
33.636037	-111.909441	Scottsdale	Arizona
33.637012	-84.235146		Georgia
33.637391	-84.311663	Conley	Georgia
33.637445	-112.067333	Phoenix	Arizona
33.638317	-84.433273	College Park	Georgia
33.638657	-112.139553	Phoenix	Arizona
33.638827	-84.30555		Georgia
33.639278	-84.302045		Georgia
33.639316	-84.432599	Atlanta	Georgia
33.639324	-84.432603	Atlanta	Georgia
33.63932	-90.745361		Mississippi
33.63965	-112.388044	Surprise	Arizona
33.639778	-112.179521	Glendale	Arizona
33.639843	-84.607463	Atlanta	Georgia
33.639897	-84.20006		Georgia
33.640016	-112.357135	Surprise	Arizona
33.640192	-84.435367	College Park	Georgia
33.640308	-112.357005	Surprise	Arizona
33.640604	-112.056488	Phoenix	Arizona
33.640645	-84.432772	Atlanta	Georgia
33.640653	-84.434766	College Park	Georgia
33.64066	-112.055504	Phoenix	Arizona
33.640666	-84.435935	Atlanta	Georgia
33.640682	-84.442477	Atlanta	Georgia
33.640712	-84.431887	Atlanta	Georgia
33.640729	-84.440634	College Park	Georgia
33.640732	-112.05544	Phoenix	Arizona
33.640746	-112.223602	Glendale	Arizona
33.640768	-112.055352	Phoenix	Arizona
33.640773	-84.42557	Atlanta	Georgia
33.640788	-112.05544	Phoenix	Arizona
33.640808	-112.05548	Phoenix	Arizona
33.64082	-112.055504	Phoenix	Arizona
33.64082	-112.055656	Phoenix	Arizona
33.640827	-84.435749	College Park	Georgia
33.640832	-112.055352	Phoenix	Arizona
33.640852	-112.055632	Phoenix	Arizona
33.64086	-112.055656	Phoenix	Arizona
33.640884	-112.055352	Phoenix	Arizona
33.640884	-112.055528	Phoenix	Arizona
33.640898	-84.428878	Atlanta	Georgia
33.640904	-112.055504	Phoenix	Arizona
33.640905	-84.444844	College Park	Georgia
33.640916	-112.055696	Phoenix	Arizona
33.640936	-112.0554	Phoenix	Arizona
33.640936	-112.055584	Phoenix	Arizona
33.641029	-84.42931	Atlanta	Georgia
33.641074	-86.659727		Alabama
33.641094	-117.168611	Menifee	California
33.642788	-84.436346	College Park	Georgia
33.64315	-84.438494	College Park	Georgia
33.643167	-117.918135	Costa Mesa	California
33.643803	-112.109328	Phoenix	Arizona
